date,OPC_KN_T_ist_Z3_K02,OPC_KN_T_ist_Z1_K02,OPC_KN_T_ist_Z2_K02,OPC_V_voronka_K02,OPC_V_shnek_K02,OT
2020-10-25 10:19:30,131.5,60.1,127.8,10.953,97.62,5.042
2020-10-25 10:20:00,131.5,60.1,127.7,10.889,98.37,5.072
2020-10-25 10:20:30,131.3,60.1,127.6,10.978,97.02,5.1
2020-10-25 10:21:01,131.2,60.1,127.6,10.902,98.01,5.093
2020-10-25 10:21:31,131.0,60.1,127.5,11.007,96.6,5.018
2020-10-25 10:22:01,130.9,60.1,127.5,10.902,96.39,5.03
2020-10-25 10:22:31,130.8,60.1,127.5,10.902,97.41,5.08
2020-10-25 10:23:01,130.8,60.1,127.5,10.966,97.08,5.177
2020-10-25 10:23:31,130.6,60.1,127.4,10.915,95.97,5.277
2020-10-25 10:24:01,130.6,60.1,127.3,10.826,96.9,5.282
2020-10-25 10:24:31,130.5,60.1,127.3,11.108,98.1,5.295
2020-10-25 10:25:02,130.4,60.2,127.2,10.953,95.94,5.402
2020-10-25 10:25:32,130.3,60.2,127.1,11.146,97.77,5.455
2020-10-25 10:26:02,130.2,60.2,127.0,11.172,96.99,5.464
2020-10-25 10:26:32,130.2,60.2,127.0,10.826,97.74,5.507
2020-10-25 10:27:02,130.2,60.2,127.1,11.121,96.3,5.481
2020-10-25 10:27:33,130.1,60.2,127.0,10.915,98.07,5.475
2020-10-25 10:28:02,130.1,60.2,127.0,11.077,97.11,5.523
2020-10-25 10:28:33,130.0,60.3,127.0,11.102,97.05,5.523
2020-10-25 10:29:03,129.9,60.2,127.0,10.826,96.54,5.536
2020-10-25 10:29:33,129.9,60.2,127.0,10.953,96.15,5.512
2020-10-25 10:30:03,129.9,60.3,126.9,11.032,97.26,5.525
2020-10-25 10:30:33,129.8,60.3,126.9,10.966,96.54,5.531
2020-10-25 10:31:04,129.8,60.3,126.9,11.172,97.77,5.514
2020-10-25 10:31:33,129.8,60.3,126.9,11.02,96.21,5.52
2020-10-25 10:32:03,129.7,60.3,126.9,10.813,98.31,5.503
2020-10-25 10:32:34,129.7,60.3,126.8,10.994,96.0,5.544
2020-10-25 10:33:04,129.7,60.3,126.8,11.159,97.29,5.561
2020-10-25 10:33:34,129.7,60.3,126.8,11.14,96.06,5.606
2020-10-25 10:34:04,129.6,60.3,126.7,10.978,97.44,5.633
2020-10-25 10:34:34,129.6,60.3,126.6,10.839,96.69,5.648
2020-10-25 10:35:04,129.5,60.3,126.6,10.972,97.35,5.684
2020-10-25 10:35:34,129.5,60.3,126.6,10.953,97.29,5.725
2020-10-25 10:36:05,129.4,60.3,126.6,10.947,96.54,5.827
2020-10-25 10:36:35,129.5,60.3,126.6,10.877,98.07,5.905
2020-10-25 10:36:35,129.5,60.3,126.6,10.877,98.07,5.905
2020-10-25 10:37:05,129.5,60.4,126.6,11.102,96.21,5.962
2020-10-25 10:37:35,129.4,60.4,126.5,10.851,98.25,5.957
2020-10-25 10:38:05,129.5,60.4,126.5,11.197,96.33,5.922
2020-10-25 10:38:35,129.5,60.4,126.4,11.207,96.09,5.972
2020-10-25 10:39:05,129.4,60.4,126.4,11.226,96.78,6.01
2020-10-25 10:39:36,129.4,60.4,126.4,11.134,96.42,6.0
2020-10-25 10:40:06,129.4,60.4,126.4,11.308,97.86,5.995
2020-10-25 10:40:36,129.4,60.4,126.4,11.308,97.17,6.003
2020-10-25 10:41:06,129.5,60.4,126.4,11.02,98.25,6.04
2020-10-25 10:41:36,129.5,60.4,126.4,11.245,96.84,6.043
2020-10-25 10:42:06,129.7,60.4,126.4,11.213,96.66,6.074
2020-10-25 10:42:36,129.7,60.4,126.4,11.219,97.68,6.099
2020-10-25 10:43:06,129.8,60.4,126.4,11.14,97.65,6.137
2020-10-25 10:43:37,129.8,60.4,126.4,11.064,98.04,6.17
2020-10-25 10:44:07,129.9,60.3,126.4,11.213,97.02,6.189
2020-10-25 10:44:37,129.9,60.3,126.4,11.102,96.36,6.14
2020-10-25 10:45:07,130.0,60.3,126.4,11.251,98.28,6.1
2020-10-25 10:45:37,130.1,60.3,126.5,11.277,97.02,0.0
2020-10-25 10:46:07,130.2,60.3,126.6,11.146,98.28,4.167
2020-10-25 10:46:38,130.3,60.3,126.8,11.239,96.51,4.598
2020-10-25 10:47:07,130.5,60.3,126.8,11.07,96.27,4.393
2020-10-25 10:47:38,130.6,60.3,126.8,11.051,95.64,4.406
2020-10-25 10:48:08,130.6,60.3,126.8,11.334,96.69,5.79
2020-10-25 10:48:38,130.6,60.3,126.8,11.191,95.82,5.943
2020-10-25 10:49:08,130.6,60.3,126.8,11.115,97.26,5.836
2020-10-25 10:49:38,130.5,60.3,126.8,11.283,98.28,5.703
2020-10-25 10:50:08,130.5,60.3,126.8,11.283,97.32,5.556
2020-10-25 10:50:38,130.5,60.3,126.9,11.178,97.89,5.753
2020-10-25 10:51:09,130.6,60.3,127.0,11.277,96.24,5.735
2020-10-25 10:51:39,130.6,60.3,127.0,11.232,97.14,6.049
2020-10-25 10:52:09,130.6,60.3,127.0,11.245,96.51,6.011
2020-10-25 10:52:39,130.5,60.3,127.0,11.089,98.07,5.922
2020-10-25 10:53:09,130.4,60.3,127.0,11.334,96.24,5.898
2020-10-25 10:53:39,130.3,60.3,127.0,11.258,96.45,6.101
2020-10-25 10:53:39,130.3,60.3,127.0,11.258,96.45,6.074
2020-10-25 10:54:09,130.3,60.3,127.0,11.083,96.87,5.951
2020-10-25 10:54:39,130.3,60.2,127.0,11.197,97.35,6.061
2020-10-25 10:55:10,130.2,60.2,127.0,11.245,96.06,6.242
2020-10-25 10:55:40,130.2,60.2,126.9,11.197,96.3,6.406
2020-10-25 10:56:10,130.2,60.2,126.9,11.226,97.92,6.425
2020-10-25 10:56:40,130.1,60.2,126.9,11.185,96.78,6.494
2020-10-25 10:57:10,130.1,60.2,126.9,11.277,96.75,6.467
2020-10-25 10:57:40,130.2,60.2,126.9,11.251,96.24,6.415
2020-10-25 10:58:10,130.1,60.2,126.8,11.032,98.07,6.349
2020-10-25 10:58:41,130.1,60.2,126.7,11.127,96.39,6.41
2020-10-25 10:59:11,130.1,60.2,126.6,11.213,97.89,6.437
2020-10-25 10:59:41,130.1,60.2,126.6,11.277,96.12,6.406
2020-10-25 11:00:11,130.0,60.2,126.6,11.289,98.22,6.294
2020-10-25 11:00:41,130.0,60.3,126.5,11.219,97.17,6.243
2020-10-25 11:01:11,130.0,60.3,126.5,10.978,98.28,6.272
2020-10-25 11:01:41,129.9,60.3,126.4,11.185,97.53,6.399
2020-10-25 11:02:12,129.9,60.3,126.4,11.197,97.44,6.494
2020-10-25 11:02:42,129.8,60.3,126.4,11.02,96.66,6.349
2020-10-25 11:03:12,129.9,60.3,126.4,11.039,95.97,6.294
2020-10-25 11:03:42,129.9,60.3,126.3,11.207,97.62,6.217
2020-10-25 11:04:12,129.9,60.3,126.2,11.308,96.45,6.242
2020-10-25 11:04:42,129.9,60.3,126.2,11.134,97.05,6.307
2020-10-25 11:05:12,130.0,60.3,126.2,11.277,97.44,6.431
2020-10-25 11:05:42,130.1,60.3,126.2,11.178,96.66,6.528
2020-10-25 11:06:13,130.1,60.3,126.2,11.172,96.87,6.515
2020-10-25 11:06:42,130.0,60.3,126.2,11.115,98.19,6.519
2020-10-25 11:07:13,130.1,60.3,126.2,11.213,96.54,6.452
2020-10-25 11:07:43,130.1,60.3,126.3,11.032,96.3,6.432
2020-10-25 11:08:13,130.1,60.3,126.4,10.966,95.76,6.501
2020-10-25 11:08:43,130.2,60.3,126.4,11.07,96.63,6.515
2020-10-25 11:09:13,130.2,60.3,126.5,11.102,97.89,6.511
2020-10-25 11:09:43,130.3,60.3,126.6,11.134,97.26,6.541
2020-10-25 11:10:14,130.4,60.3,126.6,11.083,97.23,6.521
2020-10-25 11:10:43,130.3,60.3,126.6,11.039,95.85,6.479
2020-10-25 11:11:13,130.3,60.3,126.6,10.575,94.65,6.498
2020-10-25 11:11:43,130.1,60.3,126.5,10.864,94.08,6.459
2020-10-25 11:12:14,130.0,60.3,126.5,10.94,95.1,6.403
2020-10-25 11:12:44,129.9,60.3,126.5,10.978,94.2,6.381
2020-10-25 11:13:14,129.9,60.4,126.4,10.807,94.5,6.401
2020-10-25 11:13:45,129.8,60.4,126.4,10.82,94.35,6.343
2020-10-25 11:14:14,129.7,60.4,126.2,10.728,94.32,6.343
2020-10-25 11:14:44,129.6,60.4,126.2,10.807,93.81,6.33
2020-10-25 11:15:14,129.5,60.4,126.2,10.626,96.24,6.365
2020-10-25 11:15:45,129.4,60.3,126.1,10.807,95.85,6.311
2020-10-25 11:16:15,129.4,60.3,126.1,10.959,96.12,6.286
2020-10-25 11:16:45,129.4,60.4,126.1,10.883,96.15,6.236
2020-10-25 11:17:15,129.3,60.4,126.0,11.153,95.04,6.25
2020-10-25 11:17:45,129.2,60.4,125.9,11.051,94.8,6.289
2020-10-25 11:18:15,129.2,60.4,125.9,10.908,94.86,6.314
2020-10-25 11:18:46,129.2,60.3,125.9,10.927,94.47,6.303
2020-10-25 11:19:15,129.2,60.3,125.9,10.734,94.77,6.28
2020-10-25 11:19:46,129.2,60.3,125.9,11.146,95.37,6.281
2020-10-25 11:20:16,129.2,60.3,126.0,10.753,95.64,6.207
2020-10-25 11:20:46,129.2,60.3,126.0,10.972,96.39,6.141
2020-10-25 11:21:16,129.2,60.3,126.0,10.845,94.71,6.077
2020-10-25 11:21:46,129.2,60.3,126.0,11.108,95.25,6.064
2020-10-25 11:22:17,129.1,60.3,125.9,10.908,95.46,6.052
2020-10-25 11:22:46,129.1,60.3,125.9,11.039,94.65,6.066
2020-10-25 11:23:16,129.0,60.3,125.9,10.947,94.77,6.07
2020-10-25 11:23:47,129.0,60.3,125.9,10.985,95.04,6.053
2020-10-25 11:24:17,128.9,60.3,125.8,11.045,94.65,6.078
2020-10-25 11:24:47,129.0,60.3,125.8,11.07,95.4,6.03
2020-10-25 11:25:17,128.9,60.3,125.8,11.045,96.24,5.989
2020-10-25 11:25:47,128.8,60.3,125.8,11.115,96.12,5.939
2020-10-25 11:26:17,128.8,60.3,125.7,10.902,96.42,5.904
2020-10-25 11:26:47,128.8,60.3,125.7,11.058,95.55,5.871
2020-10-25 11:27:18,128.7,60.3,125.7,10.94,95.55,5.896
2020-10-25 11:27:48,128.8,60.3,125.8,11.089,95.04,5.873
2020-10-25 11:28:18,128.8,60.3,125.9,10.807,94.44,5.841
2020-10-25 11:28:48,128.9,60.3,125.9,11.07,94.71,5.843
2020-10-25 11:29:18,128.8,60.3,126.0,10.896,94.29,5.867
2020-10-25 11:29:48,128.9,60.3,126.0,11.153,93.84,5.854
2020-10-25 11:30:18,128.9,60.3,126.2,10.947,93.84,5.824
2020-10-25 11:30:48,129.0,60.3,126.2,10.959,94.14,5.794
2020-10-25 11:31:19,129.1,60.3,126.3,11.153,94.56,5.774
2020-10-25 11:31:49,129.2,60.3,126.3,10.972,96.0,5.763
2020-10-25 11:32:19,129.2,60.3,126.3,11.083,95.67,5.778
2020-10-25 11:32:49,129.2,60.3,126.3,11.077,94.62,5.767
2020-10-25 11:33:19,129.2,60.4,126.2,10.947,94.38,5.757
2020-10-25 11:33:49,129.2,60.4,126.1,10.832,94.83,7.071
2020-10-25 11:34:19,129.1,60.4,126.0,11.02,94.29,7.111
2020-10-25 11:34:49,129.1,60.4,126.0,11.064,93.84,6.268
2020-10-25 11:35:20,129.1,60.4,126.0,11.083,95.7,5.66
2020-10-25 11:35:50,129.0,60.4,126.0,11.391,99.9,5.141
2020-10-25 11:36:20,129.0,60.4,126.1,11.391,100.17,4.583
2020-10-25 11:36:50,129.0,60.4,126.1,11.445,98.85,4.327
2020-10-25 11:37:20,129.0,60.3,126.1,11.464,100.23,4.115
2020-10-25 11:37:50,129.0,60.3,126.1,11.502,100.14,3.916
2020-10-25 11:38:20,129.0,60.3,126.1,11.226,98.31,3.731
2020-10-25 11:38:51,129.0,60.3,126.1,11.378,100.29,3.926
2020-10-25 11:39:21,129.0,60.3,126.2,11.346,99.6,4.268
2020-10-25 11:39:51,129.0,60.3,126.2,11.458,99.12,4.182
2020-10-25 11:40:21,129.2,60.3,126.2,11.464,98.46,4.167
2020-10-25 11:40:51,129.2,60.3,126.4,11.419,99.78,4.099
2020-10-25 11:41:21,129.2,60.3,126.4,11.426,99.9,4.192
2020-10-25 11:41:51,129.4,60.3,126.5,11.445,98.64,4.053
2020-10-25 11:42:21,129.5,60.3,126.6,11.41,97.71,4.122
2020-10-25 11:42:52,129.6,60.3,126.8,11.27,98.76,4.114
2020-10-25 11:43:22,129.7,60.3,126.8,11.438,98.76,4.106
2020-10-25 11:43:52,129.7,60.3,126.9,11.445,97.74,4.421
2020-10-25 11:44:22,129.7,60.3,126.9,11.47,99.15,4.584
2020-10-25 11:44:52,129.8,60.3,126.9,11.372,99.15,4.451
2020-10-25 11:45:23,129.8,60.3,127.0,11.508,98.04,4.465
2020-10-25 11:45:52,129.9,60.3,127.2,11.372,99.66,4.412
2020-10-25 11:46:23,129.9,60.2,127.2,11.372,99.45,4.364
2020-10-25 11:46:53,129.9,60.2,127.3,11.445,98.85,4.349
2020-10-25 11:47:23,129.9,60.2,127.3,11.502,99.84,4.364
2020-10-25 11:47:53,129.9,60.2,127.3,11.419,99.6,4.35
2020-10-25 11:48:23,130.0,60.1,127.4,11.426,99.03,4.337
2020-10-25 11:48:54,130.0,60.1,127.5,11.251,98.88,4.299
2020-10-25 11:49:23,130.1,60.1,127.5,11.264,98.76,4.324
2020-10-25 11:49:53,130.1,60.1,127.5,11.283,98.88,4.264
2020-10-25 11:50:24,130.1,60.1,127.6,11.521,99.0,4.152
2020-10-25 11:50:54,130.1,60.1,127.5,11.385,100.08,4.101
2020-10-25 11:51:24,130.1,60.1,127.5,11.458,98.4,4.172
2020-10-25 11:51:54,130.1,60.1,127.5,11.683,104.16,4.159
2020-10-25 11:52:24,130.1,60.0,127.5,11.94,102.36,4.161
2020-10-25 11:52:54,130.1,60.0,127.6,11.984,102.51,4.095
2020-10-25 11:53:24,130.1,60.0,127.8,11.823,103.29,4.071
2020-10-25 11:53:55,130.2,60.0,127.9,11.896,104.01,4.101
2020-10-25 11:54:25,130.3,60.0,127.9,11.876,103.08,4.047
2020-10-25 11:54:55,130.3,60.0,127.9,11.702,101.85,3.99
2020-10-25 11:55:25,130.3,60.0,127.9,11.883,102.18,3.989
2020-10-25 11:55:55,130.4,60.0,128.0,11.797,102.6,3.953
2020-10-25 11:56:25,130.5,60.0,128.0,11.991,102.42,3.936
2020-10-25 11:56:55,130.5,60.0,128.0,11.876,103.14,3.903
2020-10-25 11:57:26,130.6,60.0,128.0,11.959,101.64,3.887
2020-10-25 11:57:56,130.6,60.0,128.1,11.746,102.51,3.922
2020-10-25 11:58:26,130.8,60.0,128.3,11.784,101.97,3.874
2020-10-25 11:58:56,130.9,60.0,128.4,11.978,101.58,3.866
2020-10-25 11:59:26,130.9,59.9,128.4,11.921,102.33,3.822
2020-10-25 11:59:56,131.0,59.9,128.4,12.121,103.8,3.855
2020-10-25 12:00:26,131.0,59.9,128.4,12.115,101.91,3.827
2020-10-25 12:00:56,131.1,59.9,128.4,12.134,103.74,3.854
2020-10-25 12:01:27,131.2,59.9,128.5,12.051,102.48,3.818
2020-10-25 12:01:57,131.2,59.9,128.6,12.165,104.01,3.793
2020-10-25 12:02:27,131.4,59.9,128.6,11.889,101.82,3.81
2020-10-25 12:02:57,131.6,59.9,128.7,11.889,102.78,3.853
2020-10-25 12:03:27,131.7,59.9,128.7,11.765,103.65,3.882
2020-10-25 12:03:57,131.8,59.9,128.7,11.908,103.62,3.922
2020-10-25 12:04:27,131.8,59.9,128.7,11.696,103.89,3.897
2020-10-25 12:04:58,131.9,59.9,128.7,12.121,103.29,3.898
2020-10-25 12:05:28,131.9,59.9,128.7,11.34,97.17,3.875
2020-10-25 12:05:58,131.9,59.9,128.8,11.026,95.88,3.868
2020-10-25 12:06:28,132.1,60.0,128.8,10.972,97.35,3.833
2020-10-25 12:06:58,132.1,60.0,129.0,11.007,98.22,3.859
2020-10-25 12:07:28,132.1,60.0,129.0,10.966,97.41,3.88
2020-10-25 12:07:58,132.1,60.0,129.0,11.0,96.99,3.874
2020-10-25 12:08:28,131.9,60.0,128.8,10.978,96.33,3.875
2020-10-25 12:08:59,131.8,60.0,128.7,11.219,97.5,3.865
2020-10-25 12:09:29,131.9,60.0,128.7,11.232,98.16,3.878
2020-10-25 12:09:59,131.8,60.0,128.6,11.077,96.63,3.89
2020-10-25 12:10:29,131.7,60.1,128.6,11.283,97.86,3.891
2020-10-25 12:10:59,131.7,60.1,128.6,11.108,96.21,3.86
2020-10-25 12:11:29,131.7,60.1,128.6,11.197,98.01,3.83
2020-10-25 12:11:59,131.7,60.1,128.5,11.296,97.44,3.832
2020-10-25 12:12:29,131.6,60.1,128.4,11.159,96.18,3.834
2020-10-25 12:13:00,131.6,60.1,128.3,11.296,96.6,3.866
2020-10-25 12:13:30,131.5,60.2,128.2,11.232,97.89,3.857
2020-10-25 12:14:00,131.4,60.2,128.1,11.508,96.99,3.848
2020-10-25 12:14:30,131.3,60.2,127.9,11.372,97.41,3.85
2020-10-25 12:15:00,131.2,60.2,127.9,11.153,98.1,3.864
2020-10-25 12:15:30,131.2,60.2,127.9,11.239,96.81,3.866
2020-10-25 12:16:00,131.0,60.2,128.0,11.34,95.94,3.857
2020-10-25 12:16:31,131.0,60.2,128.0,11.226,97.32,3.868
2020-10-25 12:17:01,131.0,60.2,127.9,11.258,96.36,3.866
2020-10-25 12:17:31,130.9,60.2,127.9,11.219,97.74,3.87
2020-10-25 12:18:01,130.9,60.2,127.9,11.153,97.65,3.871
2020-10-25 12:18:31,130.9,60.3,128.0,11.096,98.16,3.846
2020-10-25 12:19:01,130.9,60.3,128.0,10.902,97.32,3.847
2020-10-25 12:19:31,131.0,60.3,128.0,11.007,96.15,3.831
2020-10-25 12:20:02,131.0,60.3,128.0,11.02,96.66,3.858
2020-10-25 12:20:32,130.9,60.3,127.8,10.985,96.96,3.885
2020-10-25 12:21:02,130.9,60.3,127.6,10.934,97.17,3.855
2020-10-25 12:21:32,130.7,60.3,127.4,10.826,96.54,0.0
2020-10-25 12:22:02,130.5,60.3,127.3,11.051,97.77,3.333
2020-10-25 12:22:32,130.4,60.3,127.2,11.096,97.92,4.377
2020-10-25 12:23:02,130.3,60.3,127.2,11.077,96.66,3.546
2020-10-25 12:23:32,130.2,60.3,127.1,11.121,95.88,3.226
2020-10-25 12:24:03,130.1,60.3,127.0,10.978,96.9,3.556
2020-10-25 12:24:33,130.0,60.3,126.9,10.864,97.98,4.12
2020-10-25 12:24:33,130.0,60.3,126.9,10.864,97.98,4.12
2020-10-25 12:25:03,129.8,60.3,126.9,11.039,95.73,4.423
2020-10-25 12:25:33,129.7,60.3,126.8,11.007,97.65,4.653
2020-10-25 12:26:03,129.7,60.3,126.8,10.845,96.09,5.004
2020-10-25 12:26:33,129.6,60.3,126.7,11.102,97.05,5.057
2020-10-25 12:27:03,129.4,60.3,126.6,11.064,96.96,4.822
2020-10-25 12:27:33,129.2,60.3,126.6,11.026,96.27,4.624
2020-10-25 12:28:04,129.2,60.3,126.6,11.134,97.17,4.54
2020-10-25 12:28:34,129.1,60.2,126.6,10.927,96.03,4.699
2020-10-25 12:29:04,129.1,60.2,126.6,11.02,96.57,4.621
2020-10-25 12:29:34,129.1,60.2,126.6,10.921,97.68,4.706
2020-10-25 12:30:04,129.0,60.2,126.6,11.166,95.88,4.847
2020-10-25 12:30:34,129.0,60.1,126.6,11.219,98.22,5.188
2020-10-25 12:31:04,128.9,60.1,126.5,11.277,97.5,5.062
2020-10-25 12:31:35,128.9,60.1,126.5,10.972,96.75,5.203
2020-10-25 12:32:05,128.8,60.1,126.5,11.245,97.17,5.22
2020-10-25 12:32:35,128.8,60.1,126.5,11.077,95.85,5.093
2020-10-25 12:33:05,128.8,60.1,126.5,11.127,97.83,5.249
2020-10-25 12:33:35,128.8,60.1,126.5,11.127,97.44,5.458
2020-10-25 12:34:05,128.8,60.1,126.6,11.077,97.47,5.43
2020-10-25 12:34:36,128.8,60.1,126.6,11.258,96.66,5.405
2020-10-25 12:35:05,128.8,60.1,126.6,11.534,101.34,5.294
2020-10-25 12:35:36,128.8,60.1,126.6,11.604,100.71,5.219
2020-10-25 12:36:06,128.8,60.0,126.7,11.534,101.49,5.189
2020-10-25 12:36:36,128.9,60.0,126.8,11.645,99.96,5.136
2020-10-25 12:37:06,128.9,60.0,126.9,11.67,101.01,5.034
2020-10-25 12:37:36,129.0,60.0,127.0,11.677,100.44,4.966
2020-10-25 12:38:06,129.1,60.0,127.0,11.632,99.63,4.922
2020-10-25 12:38:36,129.1,59.9,127.1,11.604,99.57,4.987
2020-10-25 12:39:07,129.1,59.9,127.2,11.426,101.67,4.948
2020-10-25 12:39:37,129.1,59.9,127.2,11.572,101.55,4.931
2020-10-25 12:40:07,129.2,59.9,127.1,11.597,99.81,4.862
2020-10-25 12:40:37,129.2,59.9,127.1,11.553,99.18,4.86
2020-10-25 12:41:07,129.2,59.9,127.2,11.565,99.96,4.797
2020-10-25 12:41:38,129.2,59.9,127.2,11.664,100.92,4.934
2020-10-25 12:42:07,129.2,59.9,127.2,11.483,100.53,4.872
2020-10-25 12:42:38,129.2,59.9,127.2,11.483,101.37,4.888
2020-10-25 12:43:08,129.2,59.9,127.3,11.753,99.66,4.94
2020-10-25 12:43:38,129.2,59.8,127.3,11.372,99.72,4.918
2020-10-25 12:44:08,129.2,59.8,127.3,11.657,101.64,4.915
2020-10-25 12:44:38,129.2,59.8,127.3,11.597,100.44,4.885
2020-10-25 12:45:08,129.3,59.8,127.3,11.696,99.54,4.875
2020-10-25 12:45:38,129.3,59.8,127.5,11.546,100.23,4.88
2020-10-25 12:46:08,129.4,59.8,127.6,11.61,101.04,4.861
2020-10-25 12:46:39,129.4,59.8,127.6,11.385,100.02,4.812
2020-10-25 12:47:09,129.5,59.8,127.6,11.616,101.28,4.811
2020-10-25 12:47:39,129.5,59.8,127.6,11.721,99.42,4.886
2020-10-25 12:48:10,129.6,59.7,127.6,11.502,100.62,4.824
2020-10-25 12:48:39,129.5,59.7,127.7,11.683,100.23,4.808
2020-10-25 12:49:09,129.6,59.7,127.7,11.572,100.17,4.793
2020-10-25 12:49:39,129.8,59.7,127.7,11.638,100.44,4.778
2020-10-25 12:50:09,129.8,59.7,127.7,11.61,101.7,4.778
2020-10-25 12:50:40,129.9,59.7,127.7,11.689,101.52,4.737
2020-10-25 12:51:10,129.9,59.7,127.7,11.47,101.73,4.75
2020-10-25 12:51:40,129.9,59.8,127.7,11.578,101.4,4.764
2020-10-25 12:52:10,129.9,59.8,127.7,11.546,101.61,4.725
2020-10-25 12:52:40,129.9,59.8,127.8,11.591,100.95,4.725
2020-10-25 12:53:10,129.9,59.8,127.7,11.458,100.05,4.801
2020-10-25 12:53:40,129.8,59.8,127.8,11.572,99.78,4.781
2020-10-25 12:54:11,129.9,59.8,127.9,11.597,100.8,4.812
2020-10-25 12:54:41,129.9,59.8,127.9,11.689,99.63,4.781
2020-10-25 12:55:11,129.8,59.8,127.9,11.597,99.72,4.769
2020-10-25 12:55:41,129.9,59.8,127.9,11.572,101.46,4.734
2020-10-25 12:56:11,129.9,59.9,127.9,11.584,101.34,4.734
2020-10-25 12:56:41,129.9,59.9,127.9,11.67,101.7,4.689
2020-10-25 12:57:11,130.1,59.9,128.0,11.623,100.53,4.679
2020-10-25 12:57:42,130.1,59.9,128.0,11.604,101.37,4.68
2020-10-25 12:58:12,130.2,59.9,128.1,11.477,99.75,4.703
2020-10-25 12:58:42,130.4,59.9,128.3,11.007,101.13,4.704
2020-10-25 12:59:12,130.6,59.9,128.4,11.245,100.29,4.694
2020-10-25 12:59:42,130.7,59.9,128.4,11.277,99.42,4.737
2020-10-25 13:00:12,130.7,59.9,128.4,11.146,99.3,4.757
2020-10-25 13:00:42,130.8,59.9,128.3,11.185,101.1,4.788
2020-10-25 13:01:12,130.8,59.9,128.2,11.283,99.33,4.788
2020-10-25 13:01:43,130.7,59.9,128.1,11.264,98.79,4.812
2020-10-25 13:02:13,130.5,59.9,128.0,11.185,99.48,4.821
2020-10-25 13:02:43,130.5,59.9,128.0,11.207,97.53,4.83
2020-10-25 13:03:13,130.4,59.9,128.0,11.27,98.1,4.806
2020-10-25 13:03:43,130.4,59.9,128.0,11.191,98.04,4.79
2020-10-25 13:04:13,130.3,59.9,127.9,11.226,98.28,4.781
2020-10-25 13:04:43,130.4,59.9,127.9,11.178,99.39,4.743
2020-10-25 13:05:14,130.3,60.0,127.8,11.213,98.58,4.753
2020-10-25 13:05:44,130.3,60.0,127.8,11.302,98.22,4.726
2020-10-25 13:06:14,130.3,60.0,127.7,11.226,97.38,4.753
2020-10-25 13:06:45,130.3,60.0,127.7,11.219,99.42,4.762
2020-10-25 13:07:14,130.3,60.0,127.7,11.185,99.42,4.722
2020-10-25 13:07:44,130.3,60.0,127.6,11.258,98.1,4.722
2020-10-25 13:08:14,130.3,60.0,127.6,11.058,98.07,4.711
2020-10-25 13:08:44,130.3,60.0,127.6,11.283,99.57,4.745
2020-10-25 13:09:15,130.3,60.0,127.6,11.121,98.22,0.0
2020-10-25 13:09:45,130.2,60.0,127.6,11.159,99.06,2.381
2020-10-25 13:10:15,130.2,60.0,127.6,11.089,97.26,4.598
2020-10-25 13:10:45,130.1,60.0,127.6,11.127,99.66,4.497
2020-10-25 13:11:15,130.1,60.0,127.6,11.232,97.95,4.96
2020-10-25 13:11:45,130.1,60.0,127.5,11.185,98.04,4.603
2020-10-25 13:12:15,130.0,60.0,127.5,11.213,98.67,5.556
2020-10-25 13:12:46,129.9,60.0,127.4,11.207,99.21,5.782
2020-10-25 13:13:16,130.0,60.0,127.3,11.251,97.59,6.151
2020-10-25 13:13:46,130.0,60.0,127.3,11.058,99.21,5.644
2020-10-25 13:13:46,130.0,60.0,127.3,11.058,99.21,5.644
2020-10-25 13:14:16,130.0,60.0,127.3,11.289,97.59,5.635
2020-10-25 13:14:46,130.0,60.0,127.4,11.096,99.45,5.411
2020-10-25 13:15:16,130.1,60.0,127.5,11.283,97.83,5.556
2020-10-25 13:15:46,130.1,60.0,127.5,10.994,98.85,5.311
2020-10-25 13:16:16,130.0,60.0,127.5,11.283,98.91,5.782
2020-10-25 13:16:47,130.1,60.0,127.5,11.226,97.59,5.926
2020-10-25 13:17:17,130.1,60.0,127.5,11.02,99.48,6.2
2020-10-25 13:17:47,130.1,60.0,127.5,11.083,99.0,6.235
2020-10-25 13:18:17,130.0,60.0,127.6,11.115,99.69,6.349
2020-10-25 13:18:47,130.0,60.1,127.6,11.232,98.07,6.415
2020-10-25 13:19:17,129.9,60.1,127.6,11.219,97.59,6.213
2020-10-25 13:19:47,129.8,60.1,127.6,11.07,98.34,6.219
2020-10-25 13:20:18,129.8,60.1,127.6,11.185,98.67,6.117
2020-10-25 13:20:48,129.8,60.1,127.6,11.108,97.59,6.127
2020-10-25 13:21:18,129.8,60.1,127.6,11.096,99.54,6.136
2020-10-25 13:21:48,129.8,60.1,127.5,11.213,98.52,6.272
2020-10-25 13:22:19,129.8,60.1,127.5,11.178,98.88,6.354
2020-10-25 13:22:48,129.8,60.1,127.5,10.994,99.6,6.278
2020-10-25 13:23:18,129.8,60.1,127.5,11.258,97.44,6.182
2020-10-25 13:23:48,129.8,60.1,127.4,11.077,98.58,6.42
2020-10-25 13:24:19,129.8,60.1,127.4,11.264,98.28,6.417
2020-10-25 13:24:49,129.8,60.2,127.4,11.153,98.64,6.276
2020-10-25 13:25:19,129.8,60.2,127.4,11.153,99.54,6.303
2020-10-25 13:25:49,129.8,60.2,127.4,11.064,98.13,6.329
